order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_timestamp,order_estimated_delivery_date
ord_07358,cust_0207,canceled,2024-06-03,2024-06-20,2024-06-17
ord_07359,cust_0074,delivered,2024-01-06,2024-01-10,2024-01-19
ord_07360,cust_0222,canceled,2024-10-21,2024-10-25,2024-10-29
ord_07361,cust_0443,canceled,2024-08-20,2024-09-05,2024-08-29
ord_07362,cust_0258,processing,2024-06-03,2024-06-10,2024-06-24
ord_07363,cust_0163,canceled,2024-05-07,2024-06-05,2024-05-24
ord_07364,cust_0091,shipped,2024-12-03,2024-12-07,2024-12-19
ord_07365,cust_0307,shipped,2024-03-04,2024-03-19,2024-03-26
ord_07366,cust_0377,processing,2024-12-27,2025-01-22,2025-01-04
ord_07367,cust_0485,shipped,2024-08-14,2024-08-28,2024-08-29
ord_07368,cust_0490,shipped,2024-11-14,2024-11-23,2024-11-30
ord_07369,cust_0301,delivered,2024-12-16,2025-01-06,2025-01-04
ord_07370,cust_0379,shipped,2024-05-21,2024-06-03,2024-06-03
ord_07371,cust_0263,processing,2024-12-18,2025-01-01,2024-12-30
ord_07372,cust_0172,processing,2024-10-12,2024-11-06,2024-10-26
ord_07373,cust_0051,shipped,2024-04-11,2024-04-21,2024-05-04
ord_07374,cust_0120,canceled,2024-05-06,2024-05-09,2024-05-28
ord_07375,cust_0026,shipped,2024-06-23,2024-07-03,2024-07-06
ord_07376,cust_0052,shipped,2024-04-27,2024-05-13,2024-05-13
ord_07377,cust_0478,canceled,2024-03-19,2024-03-31,2024-04-10
ord_07378,cust_0276,canceled,2024-01-12,2024-02-04,2024-02-06
ord_07379,cust_0081,delivered,2024-04-07,2024-05-02,2024-04-28
ord_07380,cust_0023,canceled,2024-05-03,2024-05-13,2024-05-21
ord_07381,cust_0065,shipped,2024-02-07,2024-02-22,2024-02-15
ord_07382,cust_0420,delivered,2024-03-08,2024-03-21,2024-03-18
ord_07383,cust_0188,canceled,2024-09-06,2024-10-01,2024-09-15
ord_07384,cust_0028,canceled,2024-06-15,2024-07-05,2024-07-07
ord_07385,cust_0140,shipped,2024-11-20,2024-12-15,2024-11-28
ord_07386,cust_0485,canceled,2024-03-18,2024-04-10,2024-04-03
ord_07387,cust_0041,shipped,2024-07-20,2024-08-01,2024-07-29
ord_07388,cust_0439,delivered,2024-07-09,2024-08-07,2024-07-27
ord_07389,cust_0262,delivered,2024-03-08,2024-03-21,2024-03-22
ord_07390,cust_0039,delivered,2024-09-05,2024-10-02,2024-09-28
ord_07391,cust_0463,delivered,2024-05-07,2024-06-05,2024-05-25
ord_07392,cust_0374,canceled,2024-06-27,2024-07-22,2024-07-11
ord_07393,cust_0316,processing,2024-11-08,2024-11-19,2024-11-17
ord_07394,cust_0440,canceled,2024-02-26,2024-03-10,2024-03-19
ord_07395,cust_0458,processing,2024-07-02,2024-07-20,2024-07-12
ord_07396,cust_0089,shipped,2024-08-09,2024-09-06,2024-08-23
ord_07397,cust_0009,processing,2024-05-22,2024-06-07,2024-06-05
ord_07398,cust_0069,delivered,2024-03-02,2024-03-28,2024-03-22
ord_07399,cust_0337,canceled,2024-12-09,2025-01-02,2025-01-02
ord_07400,cust_0068,delivered,2024-08-09,2024-08-19,2024-08-26
ord_07401,cust_0482,delivered,2024-01-01,2024-01-18,2024-01-21
ord_07402,cust_0079,delivered,2024-06-09,2024-06-13,2024-06-25
ord_07403,cust_0338,processing,2024-06-09,2024-07-01,2024-07-03
ord_07404,cust_0342,processing,2024-09-13,2024-10-11,2024-10-01
ord_07405,cust_0450,delivered,2024-10-31,2024-11-17,2024-11-21
ord_07406,cust_0355,processing,2024-06-05,2024-06-14,2024-06-18
ord_07407,cust_0382,delivered,2024-01-13,2024-02-01,2024-01-21
ord_07408,cust_0470,canceled,2024-02-25,2024-02-29,2024-03-05
ord_07409,cust_0435,delivered,2024-08-01,2024-08-27,2024-08-11
ord_07410,cust_0249,delivered,2024-04-20,2024-05-12,2024-05-01
ord_07411,cust_0020,canceled,2024-10-02,2024-10-24,2024-10-15
ord_07412,cust_0198,shipped,2024-07-19,2024-08-12,2024-07-29
ord_07413,cust_0209,processing,2024-10-11,2024-10-30,2024-10-21
ord_07414,cust_0046,canceled,2024-12-28,2025-01-17,2025-01-15
ord_07415,cust_0180,delivered,2024-08-03,2024-08-25,2024-08-11
ord_07416,cust_0172,processing,2024-12-04,2024-12-25,2024-12-23
ord_07417,cust_0195,processing,2024-10-12,2024-11-01,2024-10-24
ord_07418,cust_0007,processing,2024-03-31,2024-04-19,2024-04-08
ord_07419,cust_0081,delivered,2024-03-20,2024-04-14,2024-04-11
ord_07420,cust_0345,canceled,2024-11-22,2024-12-12,2024-12-02
ord_07421,cust_0235,shipped,2024-08-17,2024-08-24,2024-08-30
ord_07422,cust_0010,processing,2024-06-29,2024-07-15,2024-07-15
ord_07423,cust_0492,shipped,2024-09-21,2024-10-01,2024-09-28
ord_07424,cust_0310,processing,2024-01-26,2024-02-22,2024-02-14
ord_07425,cust_0322,canceled,2024-09-23,2024-10-20,2024-10-18
ord_07426,cust_0178,canceled,2024-02-22,2024-03-16,2024-03-08
ord_07427,cust_0211,processing,2024-11-07,2024-11-27,2024-11-20
ord_07428,cust_0247,canceled,2024-02-10,2024-02-21,2024-02-29
ord_07429,cust_0195,processing,2024-10-15,2024-10-19,2024-11-04
ord_07430,cust_0445,canceled,2024-08-18,2024-09-01,2024-08-27
ord_07431,cust_0218,canceled,2024-09-08,2024-09-14,2024-09-17
ord_07432,cust_0180,canceled,2024-06-30,2024-07-16,2024-07-08
ord_07433,cust_0128,delivered,2024-07-24,2024-08-02,2024-08-09
ord_07434,cust_0108,shipped,2024-09-14,2024-09-18,2024-10-05
ord_07435,cust_0069,canceled,2024-01-09,2024-02-04,2024-01-17
ord_07436,cust_0220,canceled,2024-09-27,2024-10-26,2024-10-15
ord_07437,cust_0361,processing,2024-04-19,2024-04-29,2024-05-11
ord_07438,cust_0010,shipped,2024-09-03,2024-10-01,2024-09-17
ord_07439,cust_0353,processing,2024-02-20,2024-03-06,2024-03-13
ord_07440,cust_0430,processing,2024-02-25,2024-03-17,2024-03-08
ord_07441,cust_0281,processing,2024-02-25,2024-03-10,2024-03-12
ord_07442,cust_0437,delivered,2024-12-10,2024-12-17,2024-12-17
ord_07443,cust_0071,canceled,2024-03-14,2024-03-25,2024-03-22
ord_07444,cust_0013,delivered,2024-05-28,2024-06-10,2024-06-14
ord_07445,cust_0017,delivered,2024-06-24,2024-07-06,2024-07-19
ord_07446,cust_0471,shipped,2024-12-06,2024-12-27,2024-12-31
ord_07447,cust_0206,processing,2024-10-17,2024-11-16,2024-11-08
ord_07448,cust_0245,shipped,2024-05-01,2024-05-20,2024-05-24
ord_07449,cust_0201,shipped,2024-06-07,2024-06-22,2024-06-17
ord_07450,cust_0128,shipped,2024-01-07,2024-01-16,2024-01-23
ord_07451,cust_0016,delivered,2024-12-09,2024-12-13,2024-12-16
ord_07452,cust_0081,canceled,2024-05-29,2024-06-08,2024-06-15
ord_07453,cust_0252,canceled,2024-11-12,2024-11-22,2024-11-19
ord_07454,cust_0290,processing,2024-02-24,2024-03-12,2024-03-20
ord_07455,cust_0387,processing,2024-06-09,2024-06-20,2024-06-29
ord_07456,cust_0355,shipped,2024-03-19,2024-04-07,2024-04-10
ord_07457,cust_0311,processing,2024-07-02,2024-07-08,2024-07-25
ord_07458,cust_0080,processing,2024-03-21,2024-03-28,2024-04-07
ord_07459,cust_0029,delivered,2024-06-16,2024-07-09,2024-07-05
ord_07460,cust_0020,shipped,2024-03-25,2024-04-01,2024-04-08
ord_07461,cust_0191,processing,2024-04-24,2024-05-06,2024-05-02
ord_07462,cust_0095,canceled,2024-08-27,2024-09-13,2024-09-06
ord_07463,cust_0266,delivered,2024-02-10,2024-03-05,2024-02-28
ord_07464,cust_0436,shipped,2024-05-14,2024-05-20,2024-06-06
ord_07465,cust_0036,processing,2024-09-16,2024-09-19,2024-10-03
ord_07466,cust_0364,delivered,2024-07-25,2024-08-10,2024-08-02
ord_07467,cust_0066,processing,2024-04-02,2024-04-11,2024-04-27
ord_07468,cust_0395,canceled,2024-09-26,2024-10-16,2024-10-12
ord_07469,cust_0299,processing,2024-09-05,2024-09-28,2024-09-13
ord_07470,cust_0168,shipped,2024-04-09,2024-04-25,2024-04-18
ord_07471,cust_0425,canceled,2024-08-30,2024-09-14,2024-09-16
ord_07472,cust_0008,shipped,2024-06-04,2024-06-16,2024-06-15
ord_07473,cust_0356,shipped,2024-03-22,2024-04-19,2024-04-06
ord_07474,cust_0429,processing,2024-05-08,2024-05-28,2024-06-01
ord_07475,cust_0126,processing,2024-04-07,2024-05-03,2024-04-16
ord_07476,cust_0154,canceled,2024-04-30,2024-05-17,2024-05-09
ord_07477,cust_0429,delivered,2024-01-22,2024-02-01,2024-01-31
ord_07478,cust_0195,processing,2024-09-29,2024-10-03,2024-10-10
ord_07479,cust_0472,canceled,2024-11-19,2024-12-10,2024-11-29
ord_07480,cust_0343,processing,2024-03-03,2024-03-25,2024-03-17
ord_07481,cust_0013,canceled,2024-01-04,2024-01-19,2024-01-13
ord_07482,cust_0448,delivered,2024-08-20,2024-09-17,2024-08-29
ord_07483,cust_0412,shipped,2024-02-22,2024-03-22,2024-03-18
ord_07484,cust_0490,shipped,2024-06-10,2024-07-10,2024-06-29
ord_07485,cust_0210,shipped,2024-06-04,2024-06-30,2024-06-26
ord_07486,cust_0113,canceled,2024-05-28,2024-06-02,2024-06-05
ord_07487,cust_0102,delivered,2024-02-10,2024-02-21,2024-02-19
ord_07488,cust_0484,delivered,2024-09-21,2024-09-27,2024-10-01
ord_07489,cust_0472,delivered,2024-06-08,2024-06-11,2024-06-25
ord_07490,cust_0081,canceled,2024-12-23,2025-01-17,2025-01-06
ord_07491,cust_0448,delivered,2024-11-21,2024-11-27,2024-12-12
ord_07492,cust_0020,canceled,2024-06-07,2024-06-19,2024-06-28
ord_07493,cust_0382,canceled,2024-07-31,2024-08-03,2024-08-25
ord_07494,cust_0233,delivered,2024-01-25,2024-02-22,2024-02-13
ord_07495,cust_0235,shipped,2024-05-31,2024-06-24,2024-06-23
ord_07496,cust_0054,canceled,2024-02-05,2024-02-08,2024-02-18
ord_07497,cust_0140,canceled,2024-06-30,2024-07-27,2024-07-19
ord_07498,cust_0235,canceled,2024-08-30,2024-09-06,2024-09-10
ord_07499,cust_0405,delivered,2024-12-04,2024-12-22,2024-12-19
ord_07500,cust_0014,shipped,2024-08-20,2024-09-15,2024-09-04
ord_07501,cust_0136,canceled,2024-04-19,2024-05-19,2024-05-10
ord_07502,cust_0315,processing,2024-11-12,2024-12-05,2024-12-07
ord_07503,cust_0127,delivered,2024-01-02,2024-01-24,2024-01-16
ord_07504,cust_0383,canceled,2024-12-28,2025-01-07,2025-01-16
ord_07505,cust_0494,canceled,2024-02-15,2024-02-23,2024-03-05
ord_07506,cust_0009,shipped,2024-02-06,2024-02-09,2024-02-25
ord_07507,cust_0180,shipped,2024-03-26,2024-04-11,2024-04-16
ord_07508,cust_0024,canceled,2024-02-03,2024-02-28,2024-02-27
ord_07509,cust_0045,delivered,2024-09-07,2024-09-22,2024-09-21
ord_07510,cust_0309,processing,2024-02-11,2024-02-14,2024-03-06
ord_07511,cust_0209,delivered,2024-11-25,2024-12-08,2024-12-11
ord_07512,cust_0203,delivered,2024-03-25,2024-04-07,2024-04-08
ord_07513,cust_0032,canceled,2024-07-17,2024-07-29,2024-07-24
ord_07514,cust_0205,processing,2024-08-13,2024-08-25,2024-09-05
ord_07515,cust_0194,canceled,2024-11-02,2024-11-14,2024-11-26
ord_07516,cust_0036,processing,2024-09-17,2024-09-28,2024-10-10
ord_07517,cust_0208,delivered,2024-01-07,2024-01-30,2024-01-21
ord_07518,cust_0409,processing,2024-01-13,2024-01-17,2024-02-03
ord_07519,cust_0228,processing,2024-01-03,2024-01-30,2024-01-12
ord_07520,cust_0161,canceled,2024-04-23,2024-05-16,2024-05-15
ord_07521,cust_0418,delivered,2024-10-31,2024-11-09,2024-11-13
ord_07522,cust_0057,delivered,2024-08-15,2024-09-03,2024-08-25
ord_07523,cust_0361,processing,2024-08-14,2024-08-20,2024-09-08
ord_07524,cust_0316,delivered,2024-01-27,2024-01-31,2024-02-11
ord_07525,cust_0147,canceled,2024-03-28,2024-04-02,2024-04-12
ord_07526,cust_0172,processing,2024-02-14,2024-03-13,2024-03-03
ord_07527,cust_0119,shipped,2024-08-17,2024-08-28,2024-08-31
ord_07528,cust_0156,processing,2024-12-06,2024-12-30,2024-12-29
ord_07529,cust_0482,shipped,2024-12-25,2025-01-07,2025-01-12
ord_07530,cust_0246,delivered,2024-04-27,2024-05-18,2024-05-07
ord_07531,cust_0185,shipped,2024-04-18,2024-05-14,2024-05-02
ord_07532,cust_0160,shipped,2024-01-01,2024-01-28,2024-01-09
ord_07533,cust_0179,shipped,2024-07-15,2024-08-07,2024-08-03
ord_07534,cust_0491,processing,2024-07-16,2024-08-10,2024-07-26
ord_07535,cust_0121,delivered,2024-11-27,2024-12-26,2024-12-18
ord_07536,cust_0445,canceled,2024-08-20,2024-08-29,2024-09-14
ord_07537,cust_0140,processing,2024-08-06,2024-08-31,2024-08-17
ord_07538,cust_0422,canceled,2024-03-18,2024-03-27,2024-04-11
ord_07539,cust_0497,shipped,2024-09-26,2024-10-11,2024-10-13
ord_07540,cust_0338,processing,2024-11-14,2024-11-21,2024-12-06
ord_07541,cust_0134,delivered,2024-10-10,2024-10-27,2024-10-19
ord_07542,cust_0103,delivered,2024-05-03,2024-05-14,2024-05-28
ord_07543,cust_0226,delivered,2024-09-03,2024-09-25,2024-09-22
ord_07544,cust_0187,delivered,2024-08-08,2024-08-11,2024-08-26
ord_07545,cust_0423,canceled,2024-09-01,2024-10-01,2024-09-15
ord_07546,cust_0061,delivered,2024-08-24,2024-09-15,2024-09-04
ord_07547,cust_0013,processing,2024-07-17,2024-07-24,2024-08-03
ord_07548,cust_0286,shipped,2024-12-23,2025-01-20,2025-01-17
ord_07549,cust_0202,canceled,2024-07-08,2024-08-04,2024-07-23
ord_07550,cust_0274,processing,2024-07-24,2024-08-02,2024-08-18
ord_07551,cust_0340,canceled,2024-01-08,2024-01-14,2024-01-24
ord_07552,cust_0434,shipped,2024-07-03,2024-07-21,2024-07-10
ord_07553,cust_0129,shipped,2024-11-02,2024-11-27,2024-11-16
ord_07554,cust_0371,processing,2024-08-31,2024-09-25,2024-09-10
ord_07555,cust_0495,shipped,2024-07-22,2024-08-17,2024-08-16
ord_07556,cust_0310,delivered,2024-07-04,2024-07-17,2024-07-15
ord_07557,cust_0200,delivered,2024-06-17,2024-06-20,2024-06-29
ord_07558,cust_0402,delivered,2024-01-04,2024-01-08,2024-01-13
ord_07559,cust_0043,canceled,2024-12-07,2025-01-03,2024-12-15
ord_07560,cust_0037,processing,2024-08-05,2024-08-10,2024-08-25
ord_07561,cust_0404,canceled,2024-04-08,2024-04-28,2024-04-23
ord_07562,cust_0042,shipped,2024-11-15,2024-12-08,2024-12-08
ord_07563,cust_0001,delivered,2024-02-14,2024-03-15,2024-02-28
ord_07564,cust_0263,shipped,2024-12-10,2025-01-05,2025-01-03
ord_07565,cust_0272,canceled,2024-12-01,2024-12-28,2024-12-14
ord_07566,cust_0320,delivered,2024-12-06,2024-12-21,2024-12-31
ord_07567,cust_0437,processing,2024-12-14,2025-01-07,2025-01-07
ord_07568,cust_0346,shipped,2024-09-01,2024-09-08,2024-09-14
ord_07569,cust_0341,canceled,2024-02-07,2024-02-11,2024-02-22
ord_07570,cust_0347,processing,2024-09-27,2024-10-03,2024-10-19
ord_07571,cust_0439,canceled,2024-11-17,2024-11-27,2024-12-07
ord_07572,cust_0036,shipped,2024-06-11,2024-07-07,2024-07-01
ord_07573,cust_0281,shipped,2024-03-05,2024-03-10,2024-03-28
ord_07574,cust_0110,delivered,2024-03-12,2024-03-15,2024-04-01
ord_07575,cust_0421,canceled,2024-09-26,2024-10-22,2024-10-15
ord_07576,cust_0033,shipped,2024-03-03,2024-03-21,2024-03-22
ord_07577,cust_0212,canceled,2024-01-15,2024-01-22,2024-01-28
ord_07578,cust_0312,shipped,2024-02-29,2024-03-25,2024-03-20
ord_07579,cust_0163,delivered,2024-08-04,2024-08-23,2024-08-17
ord_07580,cust_0223,canceled,2024-07-30,2024-08-29,2024-08-20
ord_07581,cust_0076,shipped,2024-01-08,2024-02-06,2024-01-22
ord_07582,cust_0366,shipped,2024-10-22,2024-11-15,2024-10-31
ord_07583,cust_0072,shipped,2024-12-03,2024-12-11,2024-12-20
ord_07584,cust_0413,processing,2024-11-21,2024-12-19,2024-12-10
ord_07585,cust_0455,shipped,2024-02-22,2024-03-01,2024-03-12
ord_07586,cust_0310,canceled,2024-08-24,2024-09-14,2024-09-08
ord_07587,cust_0095,processing,2024-03-25,2024-04-02,2024-04-11
ord_07588,cust_0351,canceled,2024-05-11,2024-05-22,2024-05-27
ord_07589,cust_0393,processing,2024-05-07,2024-06-04,2024-05-27
ord_07590,cust_0039,canceled,2024-09-16,2024-09-22,2024-09-26
ord_07591,cust_0219,canceled,2024-04-23,2024-05-03,2024-05-01
ord_07592,cust_0013,canceled,2024-01-13,2024-02-04,2024-02-05
ord_07593,cust_0044,canceled,2024-10-14,2024-11-01,2024-11-05
ord_07594,cust_0305,delivered,2024-06-11,2024-07-06,2024-06-29
ord_07595,cust_0400,processing,2024-11-23,2024-12-08,2024-12-05
ord_07596,cust_0088,canceled,2024-09-28,2024-10-16,2024-10-06
ord_07597,cust_0009,canceled,2024-10-22,2024-10-28,2024-11-02
ord_07598,cust_0087,delivered,2024-07-18,2024-07-28,2024-08-08
ord_07599,cust_0203,delivered,2024-07-30,2024-08-07,2024-08-18
ord_07600,cust_0166,canceled,2024-04-20,2024-04-27,2024-05-03
ord_07601,cust_0090,canceled,2024-02-07,2024-02-27,2024-02-14
ord_07602,cust_0291,processing,2024-06-25,2024-07-19,2024-07-20
ord_07603,cust_0370,processing,2024-08-27,2024-09-23,2024-09-10
ord_07604,cust_0251,canceled,2024-10-19,2024-10-28,2024-11-06
ord_07605,cust_0493,shipped,2024-06-26,2024-07-01,2024-07-21
ord_07606,cust_0138,delivered,2024-05-10,2024-06-05,2024-05-31
ord_07607,cust_0346,shipped,2024-02-07,2024-02-12,2024-02-29
ord_07608,cust_0112,processing,2024-07-19,2024-08-05,2024-07-26
ord_07609,cust_0491,processing,2024-03-16,2024-03-30,2024-04-04
ord_07610,cust_0083,canceled,2024-08-08,2024-08-14,2024-08-18
ord_07611,cust_0106,shipped,2024-10-11,2024-10-23,2024-10-23
ord_07612,cust_0279,delivered,2024-01-16,2024-02-13,2024-01-23
ord_07613,cust_0017,shipped,2024-07-04,2024-07-19,2024-07-18
ord_07614,cust_0327,shipped,2024-10-22,2024-10-30,2024-11-06
ord_07615,cust_0493,shipped,2024-09-18,2024-10-05,2024-10-02
ord_07616,cust_0350,shipped,2024-02-26,2024-03-01,2024-03-19
ord_07617,cust_0118,processing,2024-02-12,2024-02-20,2024-03-04
ord_07618,cust_0279,canceled,2024-06-29,2024-07-26,2024-07-15
ord_07619,cust_0242,shipped,2024-03-17,2024-03-25,2024-03-24
ord_07620,cust_0433,delivered,2024-01-04,2024-01-09,2024-01-25
ord_07621,cust_0279,processing,2024-10-08,2024-10-20,2024-10-19
ord_07622,cust_0224,shipped,2024-05-09,2024-06-07,2024-05-18
ord_07623,cust_0391,shipped,2024-09-07,2024-09-29,2024-09-27
ord_07624,cust_0034,shipped,2024-11-18,2024-12-03,2024-12-05
ord_07625,cust_0181,canceled,2024-11-15,2024-12-11,2024-12-02
ord_07626,cust_0010,canceled,2024-02-16,2024-03-11,2024-02-23
ord_07627,cust_0059,canceled,2024-02-11,2024-02-15,2024-03-05
ord_07628,cust_0364,shipped,2024-12-18,2025-01-07,2025-01-02
ord_07629,cust_0107,delivered,2024-03-06,2024-03-22,2024-03-18
ord_07630,cust_0006,processing,2024-01-07,2024-01-16,2024-01-27
ord_07631,cust_0165,delivered,2024-03-09,2024-03-16,2024-03-23
ord_07632,cust_0119,delivered,2024-03-19,2024-04-14,2024-04-11
ord_07633,cust_0350,shipped,2024-12-27,2025-01-05,2025-01-11
ord_07634,cust_0234,canceled,2024-11-23,2024-12-04,2024-12-06
ord_07635,cust_0223,shipped,2024-04-14,2024-05-05,2024-04-24
ord_07636,cust_0447,processing,2024-10-13,2024-10-16,2024-10-23
ord_07637,cust_0064,processing,2024-12-29,2025-01-13,2025-01-12
ord_07638,cust_0429,processing,2024-08-06,2024-08-28,2024-08-25
ord_07639,cust_0128,shipped,2024-12-12,2024-12-24,2024-12-19
ord_07640,cust_0143,canceled,2024-01-01,2024-01-12,2024-01-19
ord_07641,cust_0051,processing,2024-02-02,2024-02-05,2024-02-21
ord_07642,cust_0238,delivered,2024-07-19,2024-07-30,2024-08-13
ord_07643,cust_0148,canceled,2024-01-16,2024-02-09,2024-02-09
ord_07644,cust_0052,canceled,2024-06-18,2024-07-08,2024-06-25
ord_07645,cust_0209,canceled,2024-12-01,2024-12-07,2024-12-23
ord_07646,cust_0426,shipped,2024-03-14,2024-04-04,2024-04-03
ord_07647,cust_0067,canceled,2024-09-21,2024-09-24,2024-10-16
ord_07648,cust_0004,canceled,2024-02-19,2024-02-25,2024-03-08
ord_07649,cust_0316,processing,2024-01-10,2024-02-02,2024-01-30
ord_07650,cust_0063,canceled,2024-02-20,2024-03-17,2024-03-04
ord_07651,cust_0191,shipped,2024-03-24,2024-04-18,2024-04-10
ord_07652,cust_0069,delivered,2024-12-23,2025-01-02,2025-01-04
ord_07653,cust_0099,processing,2024-06-15,2024-07-04,2024-07-09
ord_07654,cust_0121,canceled,2024-11-27,2024-12-14,2024-12-13
ord_07655,cust_0489,canceled,2024-05-18,2024-06-13,2024-05-26
ord_07656,cust_0481,canceled,2024-09-11,2024-09-26,2024-09-23
ord_07657,cust_0024,delivered,2024-12-12,2024-12-21,2024-12-30
ord_07658,cust_0398,shipped,2024-02-14,2024-02-20,2024-03-02
ord_07659,cust_0352,processing,2024-06-15,2024-06-28,2024-07-08
ord_07660,cust_0361,shipped,2024-04-02,2024-04-19,2024-04-23
ord_07661,cust_0043,processing,2024-07-24,2024-07-28,2024-08-07
ord_07662,cust_0010,shipped,2024-05-21,2024-06-10,2024-06-15
ord_07663,cust_0411,delivered,2024-01-11,2024-01-22,2024-01-29
ord_07664,cust_0242,delivered,2024-12-27,2025-01-23,2025-01-21
ord_07665,cust_0410,canceled,2024-10-05,2024-10-21,2024-10-14
ord_07666,cust_0189,canceled,2024-03-08,2024-03-16,2024-03-22
ord_07667,cust_0339,canceled,2024-12-20,2025-01-16,2025-01-05
ord_07668,cust_0167,canceled,2024-11-01,2024-11-09,2024-11-09
ord_07669,cust_0165,processing,2024-10-15,2024-10-31,2024-11-05
ord_07670,cust_0055,shipped,2024-09-10,2024-10-02,2024-09-19
ord_07671,cust_0115,delivered,2024-08-17,2024-09-07,2024-09-10
ord_07672,cust_0240,processing,2024-12-28,2025-01-09,2025-01-14
ord_07673,cust_0167,delivered,2024-03-14,2024-03-31,2024-03-29
ord_07674,cust_0282,canceled,2024-02-14,2024-02-29,2024-02-21
ord_07675,cust_0467,delivered,2024-09-28,2024-10-19,2024-10-19
ord_07676,cust_0093,delivered,2024-02-25,2024-03-10,2024-03-08
ord_07677,cust_0364,processing,2024-04-15,2024-04-24,2024-05-04
ord_07678,cust_0101,canceled,2024-02-01,2024-02-04,2024-02-24
ord_07679,cust_0067,shipped,2024-08-22,2024-09-07,2024-08-31
ord_07680,cust_0144,processing,2024-01-04,2024-01-28,2024-01-26
ord_07681,cust_0383,shipped,2024-02-24,2024-03-21,2024-03-05
ord_07682,cust_0296,shipped,2024-10-19,2024-11-10,2024-11-10
ord_07683,cust_0357,processing,2024-08-26,2024-09-01,2024-09-12
ord_07684,cust_0109,processing,2024-01-25,2024-02-22,2024-02-08
ord_07685,cust_0452,shipped,2024-10-03,2024-10-22,2024-10-21
ord_07686,cust_0441,processing,2024-09-19,2024-10-03,2024-10-13
ord_07687,cust_0280,canceled,2024-09-19,2024-10-12,2024-09-29
ord_07688,cust_0203,shipped,2024-04-30,2024-05-21,2024-05-21
ord_07689,cust_0005,delivered,2024-01-27,2024-02-21,2024-02-21
ord_07690,cust_0301,canceled,2024-08-28,2024-09-07,2024-09-19
ord_07691,cust_0401,canceled,2024-11-11,2024-12-02,2024-11-27
ord_07692,cust_0446,canceled,2024-06-09,2024-06-26,2024-06-24
ord_07693,cust_0232,processing,2024-05-21,2024-05-27,2024-05-29
ord_07694,cust_0381,processing,2024-10-24,2024-11-22,2024-11-05
ord_07695,cust_0146,shipped,2024-03-10,2024-03-25,2024-03-27
ord_07696,cust_0426,canceled,2024-06-01,2024-06-28,2024-06-22
ord_07697,cust_0016,canceled,2024-10-17,2024-10-23,2024-11-05
ord_07698,cust_0334,shipped,2024-05-07,2024-05-20,2024-06-01
ord_07699,cust_0489,delivered,2024-11-08,2024-11-27,2024-11-25
ord_07700,cust_0495,processing,2024-08-24,2024-09-21,2024-09-18
ord_07701,cust_0231,shipped,2024-07-05,2024-07-24,2024-07-22
ord_07702,cust_0214,delivered,2024-12-10,2024-12-28,2024-12-27
ord_07703,cust_0159,shipped,2024-07-12,2024-07-30,2024-08-04
ord_07704,cust_0251,shipped,2024-06-05,2024-06-29,2024-06-13
ord_07705,cust_0413,processing,2024-01-30,2024-02-16,2024-02-09
ord_07706,cust_0451,shipped,2024-08-26,2024-09-10,2024-09-05
ord_07707,cust_0329,delivered,2024-06-10,2024-07-04,2024-06-17
ord_07708,cust_0112,processing,2024-09-08,2024-09-27,2024-10-02
ord_07709,cust_0098,shipped,2024-10-25,2024-11-02,2024-11-05
ord_07710,cust_0145,delivered,2024-12-30,2025-01-18,2025-01-16
ord_07711,cust_0298,canceled,2024-04-30,2024-05-09,2024-05-20
ord_07712,cust_0350,delivered,2024-03-07,2024-03-27,2024-03-24
ord_07713,cust_0392,shipped,2024-04-05,2024-04-15,2024-04-14
ord_07714,cust_0162,shipped,2024-12-15,2025-01-12,2025-01-03
ord_07715,cust_0161,canceled,2024-03-22,2024-04-08,2024-04-05
ord_07716,cust_0080,canceled,2024-03-01,2024-03-13,2024-03-22
ord_07717,cust_0097,shipped,2024-10-31,2024-11-25,2024-11-08
ord_07718,cust_0247,processing,2024-03-06,2024-03-16,2024-03-21
ord_07719,cust_0406,canceled,2024-02-08,2024-02-20,2024-02-28
ord_07720,cust_0364,canceled,2024-01-18,2024-02-08,2024-02-01
ord_07721,cust_0356,processing,2024-06-09,2024-06-23,2024-06-27
ord_07722,cust_0021,processing,2024-01-22,2024-01-29,2024-01-30
ord_07723,cust_0038,shipped,2024-02-28,2024-03-17,2024-03-14
ord_07724,cust_0480,canceled,2024-08-02,2024-08-14,2024-08-17
ord_07725,cust_0410,processing,2024-10-15,2024-10-26,2024-11-06
ord_07726,cust_0056,shipped,2024-02-26,2024-03-24,2024-03-09
ord_07727,cust_0490,shipped,2024-12-05,2024-12-27,2024-12-14
ord_07728,cust_0432,processing,2024-09-01,2024-09-25,2024-09-08
ord_07729,cust_0377,processing,2024-06-15,2024-06-18,2024-07-06
ord_07730,cust_0446,shipped,2024-02-22,2024-02-29,2024-03-05
ord_07731,cust_0336,delivered,2024-10-04,2024-10-27,2024-10-18
ord_07732,cust_0146,processing,2024-07-05,2024-07-20,2024-07-21
ord_07733,cust_0128,delivered,2024-10-12,2024-11-06,2024-10-30
ord_07734,cust_0166,canceled,2024-05-11,2024-05-25,2024-05-29
ord_07735,cust_0065,processing,2024-10-24,2024-11-06,2024-11-01
ord_07736,cust_0220,delivered,2024-04-18,2024-05-13,2024-05-05
